,Open,High,Low,Close,Volume,Dividends,Stock Splits,AdjClose,word_count,type_of_material,_id,abstract,lead_paragraph,snippet,headline.main,text,relevance_rank,keyword_counts,polarity,subjectivity,finbert-sentiment-score,finbert-bin,market_or_media
2021-04-08 04:00:00+00:00,113.1999969482422,113.5895004272461,112.15049743652344,112.52149963378906,28664000.0,0.0,0.0,112.52149963378906,,,,,,,,,,,,,,,market
2021-04-09 04:00:00+00:00,112.27200317382812,113.69850158691406,111.86299896240234,113.53350067138672,26146000.0,0.0,0.0,113.53350067138672,,,,,,,,,,,,,,,market
2021-04-12 04:00:00+00:00,112.70600128173828,112.84449768066406,111.39099884033205,112.2310028076172,25024000.0,0.0,0.0,112.2310028076172,,,,,,,,,,,,,,,market
2021-04-12 16:50:18+00:00,,,,,,,,,607.0,Letter,nyt://article/02b7abdf-e925-5941-b577-9c2737ba4c97,"Readers discuss formative experiences in the workplace, at Google and elsewhere.",To the Editor:,"Readers discuss formative experiences in the workplace, at Google and elsewhere.",My Job and I: Is This a Love Letter?,"Readers discuss formative experiences in the workplace, at Google and elsewhere. To the Editor: Readers discuss formative experiences in the workplace, at Google and elsewhere. My Job and I: Is This a Love Letter? ",1.0,2.0,0.5,0.6,0.0,0.0,media
2021-04-13 04:00:00+00:00,112.54949951171876,113.17350006103516,112.15249633789062,112.72149658203124,25682000.0,0.0,0.0,112.72149658203124,,,,,,,,,,,,,,,market
2021-04-14 04:00:00+00:00,113.37149810791016,113.37149810791016,111.8010025024414,112.09549713134766,21002000.0,0.0,0.0,112.09549713134766,,,,,,,,,,,,,,,market
2021-04-15 04:00:00+00:00,113.09750366210938,114.8000030517578,112.55850219726562,114.2624969482422,29174000.0,0.0,0.0,114.2624969482422,,,,,,,,,,,,,,,market
2021-04-16 04:00:00+00:00,114.46199798583984,114.71199798583984,113.5459976196289,114.1374969482422,26282000.0,0.0,0.0,114.1374969482422,,,,,,,,,,,,,,,market
2021-04-19 04:00:00+00:00,113.50900268554688,115.20449829101562,113.50900268554688,114.48799896240234,30290000.0,0.0,0.0,114.48799896240234,,,,,,,,,,,,,,,market
2021-04-20 04:00:00+00:00,114.87449645996094,114.9499969482422,112.8560028076172,113.95050048828124,22288000.0,0.0,0.0,113.95050048828124,,,,,,,,,,,,,,,market
2021-04-21 04:00:00+00:00,113.60250091552734,114.0,112.24099731445312,113.9175033569336,23204000.0,0.0,0.0,113.9175033569336,,,,,,,,,,,,,,,market
2021-04-22 04:00:00+00:00,113.7699966430664,114.44400024414062,112.01599884033205,112.6259994506836,24146000.0,0.0,0.0,112.6259994506836,,,,,,,,,,,,,,,market
2021-04-22 11:30:49+00:00,,,,,,,,,1702.0,News,nyt://article/dc5c63b6-37e6-5f4f-a338-b766071d2aac,Lawmakers in D.C. delivered a one-two punch.,"Just about every day now in D.C., lawmakers seem eager to show their might against Big Tech. Yesterday gave them the opportunity to flex their muscles in two high-profile events at the Senate: the confirmation hearing for Lina Khan, a “progressive trustbuster” who was nominated for a seat at the F.T.C., and a judiciary committee hearing about Apple and Google’s control over their app stores. For good measure, a group of seven House Republicans yesterday announced a pledge to no longer take donations from major tech companies.",Lawmakers in D.C. delivered a one-two punch.,Tech Giants Take a Hit in Washington,"Lawmakers in D.C. delivered a one-two punch. Just about every day now in D.C., lawmakers seem eager to show their might against Big Tech. Yesterday gave them the opportunity to flex their muscles in two high-profile events at the Senate: the confirmation hearing for Lina Khan, a “progressive trustbuster” who was nominated for a seat at the F.T.C., and a judiciary committee hearing about Apple and Google’s control over their app stores. For good measure, a group of seven House Republicans yesterday announced a pledge to no longer take donations from major tech companies. Lawmakers in D.C. delivered a one-two punch. Tech Giants Take a Hit in Washington ",5.0,1.0,0.2541666666666666,0.4000000000000001,0.0,0.0,media
2021-04-23 04:00:00+00:00,113.3499984741211,115.30599975585938,113.0625,114.99649810791016,29066000.0,0.0,0.0,114.99649810791016,,,,,,,,,,,,,,,market
2021-04-26 04:00:00+00:00,115.22599792480467,116.22650146484376,114.86599731445312,115.49649810791016,32038000.0,0.0,0.0,115.49649810791016,,,,,,,,,,,,,,,market
2021-04-27 04:00:00+00:00,115.88150024414062,115.92250061035156,114.30799865722656,114.54900360107422,44386000.0,0.0,0.0,114.54900360107422,,,,,,,,,,,,,,,market
2021-04-27 16:27:18+00:00,,,,,,,,,828.0,News,nyt://article/e1744449-ca4c-5ddd-a9ef-566b10a39c86,What the tech barons think matters. But imagine if those working in the trenches had a bigger voice.,This article is part of the On Tech newsletter. You can sign up here to receive it weekdays.,What the tech barons think matters. But imagine if those working in the trenches had a bigger voice.,"To Understand Tech, Look Beyond the C.E.O.s","What the tech barons think matters. But imagine if those working in the trenches had a bigger voice. This article is part of the On Tech newsletter. You can sign up here to receive it weekdays. What the tech barons think matters. But imagine if those working in the trenches had a bigger voice. To Understand Tech, Look Beyond the C.E.O.s ",5.0,0.0,0.0,0.5,0.0,0.0,media
2021-04-28 04:00:00+00:00,119.625,121.56900024414062,117.66100311279295,117.9520034790039,81106000.0,0.0,0.0,117.9520034790039,,,,,,,,,,,,,,,market
2021-04-29 04:00:00+00:00,119.46150207519533,120.20800018310548,118.69249725341795,119.63800048828124,41234000.0,0.0,0.0,119.63800048828124,,,,,,,,,,,,,,,market
2021-04-30 04:00:00+00:00,118.4010009765625,119.09249877929688,117.3280029296875,117.6750030517578,44856000.0,0.0,0.0,117.6750030517578,,,,,,,,,,,,,,,market
2021-05-03 04:00:00+00:00,118.24549865722656,119.07749938964844,116.7750015258789,117.15399932861328,28242000.0,0.0,0.0,117.15399932861328,,,,,,,,,,,,,,,market
2021-05-03 16:10:35+00:00,,,,,,,,,1199.0,News,nyt://article/c0c7059c-dab9-51b2-adb5-b87c97f52df7,Google plans to experiment with new office configurations and more flexibility. Will others follow?,This article is part of the On Tech newsletter. You can sign up here to receive it weekdays.,Google plans to experiment with new office configurations and more flexibility. Will others follow?,Back to Work the Google Way,Google plans to experiment with new office configurations and more flexibility. Will others follow? This article is part of the On Tech newsletter. You can sign up here to receive it weekdays. Google plans to experiment with new office configurations and more flexibility. Will others follow? Back to Work the Google Way ,4.0,3.0,0.2545454545454545,0.3818181818181818,0.0,0.0,media
2021-05-04 04:00:00+00:00,115.67749786376952,116.24949645996094,112.83399963378906,115.34149932861328,44818000.0,0.0,0.0,115.34149932861328,,,,,,,,,,,,,,,market
2021-05-05 04:00:00+00:00,116.43150329589844,116.75,115.41400146484376,115.7385025024414,26636000.0,0.0,0.0,115.7385025024414,,,,,,,,,,,,,,,market
2021-05-06 04:00:00+00:00,115.31649780273438,116.86750030517578,114.6520004272461,116.86750030517578,25190000.0,0.0,0.0,116.86750030517578,,,,,,,,,,,,,,,market
2021-05-07 04:00:00+00:00,118.19450378417967,118.5625,117.30799865722656,117.59649658203124,28898000.0,0.0,0.0,117.59649658203124,,,,,,,,,,,,,,,market
2021-05-10 04:00:00+00:00,116.40699768066406,116.5500030517578,114.22699737548828,114.5875015258789,30914000.0,0.0,0.0,114.5875015258789,,,,,,,,,,,,,,,market
2021-05-11 04:00:00+00:00,112.15350341796876,114.01399993896484,111.6959991455078,113.50299835205078,34186000.0,0.0,0.0,113.50299835205078,,,,,,,,,,,,,,,market
2021-05-12 04:00:00+00:00,111.30950164794922,112.39900207519533,109.68099975585938,110.0124969482422,46376000.0,0.0,0.0,110.0124969482422,,,,,,,,,,,,,,,market
2021-05-13 04:00:00+00:00,111.30599975585938,111.97200012207033,110.33599853515624,111.4520034790039,33204000.0,0.0,0.0,111.4520034790039,,,,,,,,,,,,,,,market
2021-05-14 04:00:00+00:00,112.927001953125,114.23600006103516,112.5,113.91899871826172,31996000.0,0.0,0.0,113.91899871826172,,,,,,,,,,,,,,,market
2021-05-17 04:00:00+00:00,113.17849731445312,114.48899841308594,112.77549743652344,114.4459991455078,21598000.0,0.0,0.0,114.4459991455078,,,,,,,,,,,,,,,market
2021-05-18 04:00:00+00:00,115.11750030517578,115.38400268554688,113.1094970703125,113.12349700927734,22204000.0,0.0,0.0,113.12349700927734,,,,,,,,,,,,,,,market
2021-05-19 04:00:00+00:00,111.42150115966795,113.74949645996094,111.27200317382812,113.5749969482422,23684000.0,0.0,0.0,113.5749969482422,,,,,,,,,,,,,,,market
2021-05-20 04:00:00+00:00,114.5500030517578,115.5999984741211,114.1760025024414,115.34750366210938,32352000.0,0.0,0.0,115.34750366210938,,,,,,,,,,,,,,,market
2021-05-21 04:00:00+00:00,115.87049865722656,115.94450378417967,114.46499633789062,114.7064971923828,40632000.0,0.0,0.0,114.7064971923828,,,,,,,,,,,,,,,market
2021-05-24 04:00:00+00:00,115.74449920654295,118.27749633789062,115.5979995727539,118.052001953125,31832000.0,0.0,0.0,118.052001953125,,,,,,,,,,,,,,,market
2021-05-24 09:00:22+00:00,,,,,,,,,1246.0,News,nyt://article/b0e42d07-e4d5-5158-ac7b-7aec7f793a34,Many in Silicon Valley promised that self-driving cars would be a common sight by 2021. Now the industry is resetting expectations and settling in for years of more work.,It was seven years ago when Waymo discovered that spring blossoms made its self-driving cars get twitchy on the brakes. So did soap bubbles. And road flares.,Many in Silicon Valley promised that self-driving cars would be a common sight by 2021. Now the industry is resetting expectations and settling in for years of more work.,The Costly Pursuit of Self-Driving Cars Continues On. And On. And On.,Many in Silicon Valley promised that self-driving cars would be a common sight by 2021. Now the industry is resetting expectations and settling in for years of more work. It was seven years ago when Waymo discovered that spring blossoms made its self-driving cars get twitchy on the brakes. So did soap bubbles. And road flares. Many in Silicon Valley promised that self-driving cars would be a common sight by 2021. Now the industry is resetting expectations and settling in for years of more work. The Costly Pursuit of Self-Driving Cars Continues On. And On. And On. ,4.0,0.0,0.2333333333333333,0.5,0.0,0.0,media
2021-05-25 04:00:00+00:00,118.5999984741211,119.1999969482422,117.75,118.14350128173828,22440000.0,0.0,0.0,118.14350128173828,,,,,,,,,,,,,,,market
2021-05-26 04:00:00+00:00,118.32599639892578,119.44950103759766,118.322998046875,119.0155029296875,21572000.0,0.0,0.0,119.0155029296875,,,,,,,,,,,,,,,market
2021-05-27 04:00:00+00:00,119.45249938964844,119.45249938964844,117.81300354003906,118.13400268554688,35224000.0,0.0,0.0,118.13400268554688,,,,,,,,,,,,,,,market
2021-05-27 16:20:28+00:00,,,,,,,,,813.0,News,nyt://article/90604972-e296-5108-8e89-ddb087a91ee8,"If digital-world nightclubs get harder to access, we risk missing out on new ideas.",This article is part of the On Tech newsletter. You can sign up here to receive it weekdays.,"If digital-world nightclubs get harder to access, we risk missing out on new ideas.",The Future Is Velvet Ropes,"If digital-world nightclubs get harder to access, we risk missing out on new ideas. This article is part of the On Tech newsletter. You can sign up here to receive it weekdays. If digital-world nightclubs get harder to access, we risk missing out on new ideas. The Future Is Velvet Ropes ",2.0,0.0,-0.0467532467532467,0.162012987012987,0.0,0.0,media
2021-05-28 04:00:00+00:00,118.72100067138672,118.80349731445312,117.64250183105467,117.84249877929688,21482000.0,0.0,0.0,117.84249877929688,,,,,,,,,,,,,,,market
2021-06-01 04:00:00+00:00,118.72200012207033,119.2854995727539,117.71399688720705,119.05899810791016,23354000.0,0.0,0.0,119.05899810791016,,,,,,,,,,,,,,,market
2021-06-02 04:00:00+00:00,119.4574966430664,119.68199920654295,117.61799621582033,118.52950286865234,21158000.0,0.0,0.0,118.52950286865234,,,,,,,,,,,,,,,market
2021-06-03 04:00:00+00:00,117.2864990234375,117.85099792480467,116.47599792480467,117.37899780273438,18696000.0,0.0,0.0,117.37899780273438,,,,,,,,,,,,,,,market
2021-06-04 04:00:00+00:00,118.4635009765625,119.95149993896484,118.12049865722656,119.67849731445312,24458000.0,0.0,0.0,119.67849731445312,,,,,,,,,,,,,,,market
2021-06-04 09:00:06+00:00,,,,,,,,,452.0,Op-Ed,nyt://article/e474fafc-0122-5e87-908b-a33f2a4907d8,"Artificial intelligence is already shaping our lives, sometimes with disastrous results.","If you talk to many of the people working on the cutting edge of artificial intelligence research, you’ll hear that we are on the cusp of a technology that will be far more transformative than simply computers and the internet, one that could bring about a new industrial revolution and usher in a utopia — or perhaps pose the greatest threat in our species’s history.","Artificial intelligence is already shaping our lives, sometimes with disastrous results.","If ‘All Models Are Wrong,’ Why Do We Give Them So Much Power?","Artificial intelligence is already shaping our lives, sometimes with disastrous results. If you talk to many of the people working on the cutting edge of artificial intelligence research, you’ll hear that we are on the cusp of a technology that will be far more transformative than simply computers and the internet, one that could bring about a new industrial revolution and usher in a utopia — or perhaps pose the greatest threat in our species’s history. Artificial intelligence is already shaping our lives, sometimes with disastrous results. If ‘All Models Are Wrong,’ Why Do We Give Them So Much Power? ",2.0,0.0,-0.1331168831168831,0.7436920222634508,0.0,0.0,media
2021-06-04 10:29:12+00:00,,,,,,,,,633.0,News,nyt://article/1120e9b3-6215-5840-a623-e554aa06e52f,"A Google fact box singled out Kannada, a language spoken in the country’s south. The faux pas highlights the algorithm’s fallibility.","It was an odd, unanswerable question. Still, it was on the mind of at least one Google user in India.","A Google fact box singled out Kannada, a language spoken in the country’s south. The faux pas highlights the algorithm’s fallibility.",India’s ‘Ugliest’ Language? Google Had an Answer (and Drew a Backlash).,"A Google fact box singled out Kannada, a language spoken in the country’s south. The faux pas highlights the algorithm’s fallibility. It was an odd, unanswerable question. Still, it was on the mind of at least one Google user in India. A Google fact box singled out Kannada, a language spoken in the country’s south. The faux pas highlights the algorithm’s fallibility. India’s ‘Ugliest’ Language? Google Had an Answer (and Drew a Backlash). ",1.0,4.0,-0.2333333333333333,0.325,-0.4828122556209564,0.0,media
2021-06-07 04:00:00+00:00,119.47200012207033,120.22550201416016,119.0500030517578,120.11499786376952,24120000.0,0.0,0.0,120.11499786376952,,,,,,,,,,,,,,,market
2021-06-07 11:00:32+00:00,,,,,,,,,775.0,News,nyt://article/65464c35-5724-56b8-9a16-56dbc4adc23b,"The tech giant, which is facing similar scrutiny in the U.S., also said it would make changes to increase transparency of its online ad systems.",LONDON — Google agreed to pay roughly $270 million in fines and change some of its business practices as part of a settlement announced on Monday with French antitrust regulators who had accused the company of abusing its dominance of the online advertising market.,"The tech giant, which is facing similar scrutiny in the U.S., also said it would make changes to increase transparency of its online ad systems.",Google to Pay $270 Million to Settle Antitrust Charges in France,"The tech giant, which is facing similar scrutiny in the U.S., also said it would make changes to increase transparency of its online ad systems. LONDON — Google agreed to pay roughly $270 million in fines and change some of its business practices as part of a settlement announced on Monday with French antitrust regulators who had accused the company of abusing its dominance of the online advertising market. The tech giant, which is facing similar scrutiny in the U.S., also said it would make changes to increase transparency of its online ad systems. Google to Pay $270 Million to Settle Antitrust Charges in France ",5.0,2.0,-0.0166666666666666,0.5333333333333333,0.0,0.0,media
2021-06-08 04:00:00+00:00,120.60050201416016,120.97599792480467,119.73899841308594,119.9219970703125,24240000.0,0.0,0.0,119.9219970703125,,,,,,,,,,,,,,,market
2021-06-09 04:00:00+00:00,120.57150268554688,120.6439971923828,119.84500122070312,120.39700317382812,17942000.0,0.0,0.0,120.39700317382812,,,,,,,,,,,,,,,market
2021-06-10 04:00:00+00:00,120.34600067138672,121.8000030517578,120.18900299072266,121.75650024414062,25904000.0,0.0,0.0,121.75650024414062,,,,,,,,,,,,,,,market
2021-06-10 09:00:18+00:00,,,,,,,,,1468.0,News,nyt://article/84ad6842-f120-5c2a-b311-e573705a065d,"In response to Times articles, the search giant is changing its algorithm, part of a major shift in how Google polices harmful content.","For many years, the vicious cycle has spun: Websites solicit lurid, unverified complaints about supposed cheaters, sexual predators, deadbeats and scammers. People slander their enemies. The anonymous posts appear high in Google results for the names of victims. Then the websites charge the victims thousands of dollars to take the posts down.","In response to Times articles, the search giant is changing its algorithm, part of a major shift in how Google polices harmful content.",Google Seeks to Break Vicious Cycle of Online Slander,"In response to Times articles, the search giant is changing its algorithm, part of a major shift in how Google polices harmful content. For many years, the vicious cycle has spun: Websites solicit lurid, unverified complaints about supposed cheaters, sexual predators, deadbeats and scammers. People slander their enemies. The anonymous posts appear high in Google results for the names of victims. Then the websites charge the victims thousands of dollars to take the posts down. In response to Times articles, the search giant is changing its algorithm, part of a major shift in how Google polices harmful content. Google Seeks to Break Vicious Cycle of Online Slander ",1.0,4.0,-0.0870555555555555,0.7162222222222222,0.0,0.0,media
2021-06-11 04:00:00+00:00,122.0,122.08599853515624,120.947998046875,121.51000213623048,21958000.0,0.0,0.0,121.51000213623048,,,,,,,,,,,,,,,market
2021-06-11 21:37:13+00:00,,,,,,,,,1479.0,News,nyt://article/2ccb02f5-bdca-5bcc-96e4-9c724de89272,"Apple, under fire for turning over the data of two lawmakers to the Trump Justice Dept., said it did so unknowingly, while Google fought a request for New York Times data because it related to a corporate client.","On Feb. 6, 2018, Apple received a grand jury subpoena for the names and phone records connected to 109 email addresses and phone numbers. It was one of the more than 250 data requests that the company received on average from U.S. law enforcement each week at the time. An Apple paralegal complied and provided the information.","Apple, under fire for turning over the data of two lawmakers to the Trump Justice Dept., said it did so unknowingly, while Google fought a request for New York Times data because it related to a corporate client.","In Leak Investigation, Tech Giants Are Caught Between Courts and Customers","Apple, under fire for turning over the data of two lawmakers to the Trump Justice Dept., said it did so unknowingly, while Google fought a request for New York Times data because it related to a corporate client. On Feb. 6, 2018, Apple received a grand jury subpoena for the names and phone records connected to 109 email addresses and phone numbers. It was one of the more than 250 data requests that the company received on average from U.S. law enforcement each week at the time. An Apple paralegal complied and provided the information. Apple, under fire for turning over the data of two lawmakers to the Trump Justice Dept., said it did so unknowingly, while Google fought a request for New York Times data because it related to a corporate client. In Leak Investigation, Tech Giants Are Caught Between Courts and Customers ",5.0,2.0,0.1247474747474747,0.401010101010101,-0.7551385760307312,-1.0,media
2021-06-14 04:00:00+00:00,121.61299896240234,122.4459991455078,120.9000015258789,122.44550323486328,22098000.0,0.0,0.0,122.44550323486328,,,,,,,,,,,,,,,market
2021-06-15 04:00:00+00:00,122.4499969482422,122.77549743652344,121.05599975585938,121.41950225830078,21562000.0,0.0,0.0,121.41950225830078,,,,,,,,,,,,,,,market
2021-06-16 04:00:00+00:00,121.5719985961914,121.88600158691406,119.47000122070312,120.77249908447266,26472000.0,0.0,0.0,120.77249908447266,,,,,,,,,,,,,,,market
2021-06-16 14:00:06+00:00,,,,,,,,,296.0,News,nyt://article/8d9c8eab-c8ba-55cb-a7a8-5d2f1ac35ae1,"The store, on the ground floor of the company’s Manhattan headquarters, will feature Google gadgets and branded gear, such as T-shirts, hats and dog toys.","Five years ago, Google started making its own smartphones and voice-assisted speakers. Now, Google has a store to sell them in.","The store, on the ground floor of the company’s Manhattan headquarters, will feature Google gadgets and branded gear, such as T-shirts, hats and dog toys.","Google is ready to open its first store, in New York.","The store, on the ground floor of the company’s Manhattan headquarters, will feature Google gadgets and branded gear, such as T-shirts, hats and dog toys. Five years ago, Google started making its own smartphones and voice-assisted speakers. Now, Google has a store to sell them in. The store, on the ground floor of the company’s Manhattan headquarters, will feature Google gadgets and branded gear, such as T-shirts, hats and dog toys. Google is ready to open its first store, in New York. ",2.0,5.0,0.1694805194805195,0.5411255411255411,0.0,0.0,media
2021-06-17 04:00:00+00:00,120.69750213623048,122.52249908447266,120.5,121.74349975585938,25842000.0,0.0,0.0,121.74349975585938,,,,,,,,,,,,,,,market
2021-06-18 04:00:00+00:00,121.36699676513672,121.60299682617188,120.01499938964844,120.11100006103516,46116000.0,0.0,0.0,120.11100006103516,,,,,,,,,,,,,,,market
2021-06-21 04:00:00+00:00,120.50050354003906,122.0,119.89849853515624,121.8125,27414000.0,0.0,0.0,121.8125,,,,,,,,,,,,,,,market
2021-06-21 16:19:48+00:00,,,,,,,,,1644.0,News,nyt://article/86610a4d-a3e1-51dd-aa12-a5b8118ed3dd,"Despite record profits, a number of them are worried that the company is suffering from both its size and leadership from its C.E.O., Sundar Pichai.","OAKLAND, Calif. — The seeds of a company’s downfall, it is often said in the business world, are sown when everything is going great.","Despite record profits, a number of them are worried that the company is suffering from both its size and leadership from its C.E.O., Sundar Pichai.",Google Executives See Cracks in Their Company’s Success,"Despite record profits, a number of them are worried that the company is suffering from both its size and leadership from its C.E.O., Sundar Pichai. OAKLAND, Calif. — The seeds of a company’s downfall, it is often said in the business world, are sown when everything is going great. Despite record profits, a number of them are worried that the company is suffering from both its size and leadership from its C.E.O., Sundar Pichai. Google Executives See Cracks in Their Company’s Success ",4.0,1.0,0.55,0.375,-0.9548502564430236,-2.0,media
2021-06-22 04:00:00+00:00,121.75,122.4000015258789,121.06400299072266,122.33049774169922,22390000.0,0.0,0.0,122.33049774169922,,,,,,,,,,,,,,,market
2021-06-22 11:23:27+00:00,,,,,,,,,1809.0,News,nyt://article/44670bdc-4c7f-553d-872b-86b3cdf1761f,"They, and other companies that took pandemic rescue money, face new demands in return for their rescues.","American Airlines confirmed yesterday that, amid delays trying to keep up with surging demand, it would cut nearly 1,000 flights in the first half of July. Fewer flights, especially if other airlines follow its lead, would drive up ticket prices and force passengers to delay travel plans, which means less money flowing to travelers’ desired destinations.","They, and other companies that took pandemic rescue money, face new demands in return for their rescues.",Airlines Face a Bailout Backlash,"They, and other companies that took pandemic rescue money, face new demands in return for their rescues. American Airlines confirmed yesterday that, amid delays trying to keep up with surging demand, it would cut nearly 1,000 flights in the first half of July. Fewer flights, especially if other airlines follow its lead, would drive up ticket prices and force passengers to delay travel plans, which means less money flowing to travelers’ desired destinations. They, and other companies that took pandemic rescue money, face new demands in return for their rescues. Airlines Face a Bailout Backlash ",4.0,0.0,0.0172176308539944,0.3977961432506887,-0.9656267166137696,-2.0,media
2021-06-23 04:00:00+00:00,122.09349822998048,123.09549713134766,121.83450317382812,122.1269989013672,19148000.0,0.0,0.0,122.1269989013672,,,,,,,,,,,,,,,market
2021-06-24 04:00:00+00:00,122.6999969482422,123.05549621582033,122.3000030517578,122.5,21362000.0,0.0,0.0,122.5,,,,,,,,,,,,,,,market
2021-06-24 17:19:35+00:00,,,,,,,,,332.0,News,nyt://article/2bbb2845-2704-5c26-8b1d-24ba517dcbf3,"The tech giant intends to start gradually blocking trackers, or cookies, from Chrome in mid-2023 and eliminate them altogether later that year.","Google pushed back plans to phase out a widely used technology to track the web activity of users, in an effort to address growing concerns from regulators and digital advertising industry rivals.","The tech giant intends to start gradually blocking trackers, or cookies, from Chrome in mid-2023 and eliminate them altogether later that year.",Google delays a privacy change to its Chrome web browser.,"The tech giant intends to start gradually blocking trackers, or cookies, from Chrome in mid-2023 and eliminate them altogether later that year. Google pushed back plans to phase out a widely used technology to track the web activity of users, in an effort to address growing concerns from regulators and digital advertising industry rivals. The tech giant intends to start gradually blocking trackers, or cookies, from Chrome in mid-2023 and eliminate them altogether later that year. Google delays a privacy change to its Chrome web browser. ",4.0,2.0,-0.0142857142857142,0.3428571428571428,-0.7702476978302002,-1.0,media
2021-06-25 04:00:00+00:00,122.0,122.63300323486328,121.56500244140624,122.5084991455078,34594000.0,0.0,0.0,122.5084991455078,,,,,,,,,,,,,,,market
2021-06-28 04:00:00+00:00,122.67849731445312,122.78500366210938,121.40550231933594,122.53600311279295,28526000.0,0.0,0.0,122.53600311279295,,,,,,,,,,,,,,,market
2021-06-29 04:00:00+00:00,122.67050170898438,123.02100372314452,121.69100189208984,122.27249908447266,23108000.0,0.0,0.0,122.27249908447266,,,,,,,,,,,,,,,market
2021-06-29 19:00:06+00:00,,,,,,,,,780.0,Op-Ed,nyt://article/e7007cff-00fd-5578-ab5f-90d80724f4a4,Asking elected officials to keep silent  is bad for democracy.,"In March, when the City Council of Fort Wayne, Ind., voted 7 to 2 to approve $16 million in tax breaks for a corporation to open a distribution center in the city, it was something of a shot in the dark: Four of the Council members — including two who voted in favor of the deal — didn’t know which corporation they were considering.",Asking elected officials to keep silent  is bad for democracy.,"How Amazon, Google and Other Companies Exploit NDAs","Asking elected officials to keep silent  is bad for democracy. In March, when the City Council of Fort Wayne, Ind., voted 7 to 2 to approve $16 million in tax breaks for a corporation to open a distribution center in the city, it was something of a shot in the dark: Four of the Council members — including two who voted in favor of the deal — didn’t know which corporation they were considering. Asking elected officials to keep silent  is bad for democracy. How Amazon, Google and Other Companies Exploit NDAs ",2.0,1.0,-0.2218749999999999,0.3635416666666666,-0.784399151802063,-1.0,media
2021-06-30 04:00:00+00:00,121.99449920654295,122.25700378417967,121.35449981689452,122.0895004272461,24474000.0,0.0,0.0,122.0895004272461,,,,,,,,,,,,,,,market
2021-07-01 00:05:28+00:00,,,,,,,,,276.0,Letter,nyt://article/3d6cd917-782b-5f9a-aeaa-15e9398657b2,“Our research shows that publishers’ revenue increases when they use our tools — that’s why they choose to use them!” a Google official writes.,To the Editor:,“Our research shows that publishers’ revenue increases when they use our tools — that’s why they choose to use them!” a Google official writes.,"From Google, on Its Advertising Tech Business","“Our research shows that publishers’ revenue increases when they use our tools — that’s why they choose to use them!” a Google official writes. To the Editor: “Our research shows that publishers’ revenue increases when they use our tools — that’s why they choose to use them!” a Google official writes. From Google, on Its Advertising Tech Business ",1.0,3.0,0.0,0.0,0.0,0.0,media
2021-07-01 04:00:00+00:00,121.7249984741211,122.58699798583984,121.53150177001952,122.44450378417967,18110000.0,0.0,0.0,122.44450378417967,,,,,,,,,,,,,,,market
2021-07-02 04:00:00+00:00,123.1500015258789,125.40399932861328,123.05950164794922,125.25749969482422,25982000.0,0.0,0.0,125.25749969482422,,,,,,,,,,,,,,,market
2021-07-06 04:00:00+00:00,125.64849853515624,126.4280014038086,124.5824966430664,126.19000244140624,26404000.0,0.0,0.0,126.19000244140624,,,,,,,,,,,,,,,market
2021-07-07 04:00:00+00:00,127.16200256347656,127.28399658203124,126.15299987792967,126.4739990234375,24060000.0,0.0,0.0,126.4739990234375,,,,,,,,,,,,,,,market
2021-07-07 19:00:06+00:00,,,,,,,,,998.0,Op-Ed,nyt://article/db2f8da2-45d0-5d69-acaf-e98fe636018c, Ohio’s attorney general has asked for a judicial declaration that Google has evolved into a common carrier. Here’s why. ,"American law recognizes that some critically important businesses must accept all customers and treat everyone fairly because they are not easily or economically efficient to duplicate — think railroads, electricity providers and telephone companies.", Ohio’s attorney general has asked for a judicial declaration that Google has evolved into a common carrier. Here’s why. ,Let’s Make Google a Public Good," Ohio’s attorney general has asked for a judicial declaration that Google has evolved into a common carrier. Here’s why.  American law recognizes that some critically important businesses must accept all customers and treat everyone fairly because they are not easily or economically efficient to duplicate — think railroads, electricity providers and telephone companies.  Ohio’s attorney general has asked for a judicial declaration that Google has evolved into a common carrier. Here’s why.  Let’s Make Google a Public Good ",1.0,3.0,0.1149999999999999,0.5466666666666666,0.0,0.0,media
2021-07-07 22:28:03+00:00,,,,,,,,,867.0,News,nyt://article/910c4632-bda2-54fe-b2c9-526fc5b35a93,Software developers have accused the company of harsh policies and taking a large cut of financial transactions in their apps.,"WASHINGTON — A group of 36 states and the District of Columbia sued Google on Wednesday over claims that its mobile app store abuses its market power and forces aggressive terms on software developers, expanding the legal challenges facing the internet search giant.",Software developers have accused the company of harsh policies and taking a large cut of financial transactions in their apps.,Dozens of States Sue Google Over App Store Fees,"Software developers have accused the company of harsh policies and taking a large cut of financial transactions in their apps. WASHINGTON — A group of 36 states and the District of Columbia sued Google on Wednesday over claims that its mobile app store abuses its market power and forces aggressive terms on software developers, expanding the legal challenges facing the internet search giant. Software developers have accused the company of harsh policies and taking a large cut of financial transactions in their apps. Dozens of States Sue Google Over App Store Fees ",1.0,2.0,0.0285714285714285,0.4321428571428571,-0.9496446251869202,-2.0,media
2021-07-08 04:00:00+00:00,124.0260009765625,125.59549713134766,124.02200317382812,125.04399871826172,23790000.0,0.0,0.0,125.04399871826172,,,,,,,,,,,,,,,market
2021-07-09 04:00:00+00:00,125.0250015258789,125.7344970703125,124.55149841308594,125.51850128173828,18632000.0,0.0,0.0,125.51850128173828,,,,,,,,,,,,,,,market
